0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.06032986110849263,0.08072916666316281,0.07248263888574294,0.14973958332683424,0.17925347221444213,0.1679687499927097,0.06119791666401051,0.04947916666451914,0.029079861109848965,0.14973958332683424,0.0014276646277035932,1.39037786860896e-09,3.225908015958955e-13,1.0226581325677083e-12,-8.899544196749558e-26,-3.095087629873978e-17,-5.806023824393658e-25,0.00122905626546293,34.253902123887116,0.9505245525469481,346.7033084296331,0.2232665401375054,238.39774549192697,1352.5593315946426,7.092241509937367,10.11063214369284,0.0006123102088368595,3.58456126703308,-0.35519439981107903,0.9931682472803065
0.060763888886251574,0.09027777777385948,0.11935763888370844,0.15234374999338787,0.11631944443939586,0.09505208332920781,0.0655381944415999,0.06640624999711779,0.051215277775554895,0.18272569443651365,0.0011395585136441517,9.164088397209878e-10,1.7157954992588476e-12,1.0110003371755338e-12,3.1010336472920416e-25,-2.0821333203792012e-17,1.294943838694962e-24,0.0013417981258911239,42.28163196016297,0.9371920102975118,337.2931130590732,0.23886292351520222,299.6838454428852,1306.8908202761304,7.056243595114964,10.04099117224047,0.000493371025956566,3.6708260204919174,-0.36102911827411954,0.993638576394595
0.054253472219867475,0.08333333332971644,0.11718749999491375,0.1375868055495839,0.1649305555483971,0.13237847221647664,0.07812499999660916,0.048177083331242314,0.03559027777623306,0.1484374999935574,0.0010297398873191294,1.1867955674266961e-09,2.880157894028055e-14,1.7991703583433991e-12,-3.5533172399689464e-25,1.9468965813049033e-17,2.0366153794034882e-25,0.001159295347832135,33.12756054775916,0.9541302658749966,361.1824312367917,0.22276894219313134,319.21045061868114,1411.6021643994027,7.164590964788112,10.124397831663385,0.0004829078873975993,3.5358302776933948,-0.3732672406085676,0.9948762154141627
0.048177083331242314,0.07118055555246612,0.11545138888387799,0.1701388888815044,0.18749999999186198,0.1375868055495839,0.07248263888574294,0.04947916666451914,0.029947916665366846,0.11805555555043162,0.001302368459658408,1.609077538247861e-08,1.3950921588416322e-11,2.05576315365015e-11,1.4354233967209948e-22,-2.5620732248355797e-15,-3.1717667298399794e-22,0.0006151980568191285,66.33832946657608,0.9788251807965356,1570.6236542971974,0.16306610206710825,263.3515471744379,6216.1562877222095,8.002561816030202,10.993435634647398,0.0002773746006174074,4.0518727304642415,-0.446570781176224,0.9990704377170784
0.036024305553992005,0.057291666664180056,0.12196180555026208,0.18793402776962093,0.22092013887930034,0.1558159722154594,0.0742187499967787,0.032986111109679424,0.019097222221393352,0.09374999999593099,0.001029890410040337,3.6276943994879154e-10,1.0670600645030518e-11,2.420016749667789e-12,-3.392062180613018e-24,3.990369596613938e-17,1.182057587027394e-23,0.000775341028169783,47.81943894296059,0.9801827411864467,1212.9004603795966,0.18759786828357344,294.6655702995322,4803.782402575434,7.877261723089491,10.750273289912219,0.00038225573774641844,3.803535553540409,-0.4564681731996717,0.9990924500766961
0.06510416666384097,0.07595486110781446,0.09288194444041312,0.11762152777267268,0.17491319443685274,0.1579861111042541,0.05902777777521581,0.05034722222003701,0.032986111109679424,0.17317708332581697,0.0009290491048494582,8.428917039995408e-11,4.168524102423561e-13,4.440293638081121e-14,-4.996281496343961e-27,-5.078638326809632e-20,3.395707375244368e-27,0.0010778375508498914,60.11917864418288,0.9190375169253902,373.2898738553813,0.2112827428517801,349.53507195940847,1433.0403167773766,7.148490812961162,10.272478944712702,0.00041685101772807176,3.8017575147676768,-0.3480631229564981,0.9929063504809654
0.06163194444176945,0.08203124999643963,0.09505208332920781,0.14583333332700377,0.16970486110374547,0.11328124999508328,0.07031249999694825,0.058593749997456875,0.03559027777623306,0.1679687499927097,0.0009463467619439229,5.310205089509876e-09,3.998502181741716e-12,1.4801278067623673e-13,7.125663480465657e-26,1.0670213222419571e-17,8.881532969214494e-26,0.0008619940014251042,123.46982514712539,0.9167594370706569,747.5645568768614,0.18518002873169498,344.9666421457673,2866.788402360333,7.440103258798597,10.620350149633024,0.00032515958477611007,4.216321742302449,-0.3703998275536724,0.9957760985833071
0.03906249999830458,0.08159722221868068,0.0959201388847257,0.17751736110340638,0.20789930554653216,0.15755208332649515,0.07248263888574294,0.03993055555382246,0.02256944444346487,0.10546874999542237,0.0009471637820174443,3.713022955074161e-10,3.0407832640008936e-13,1.046022937259557e-12,-3.7088755313028575e-25,6.075022184135221e-18,4.587661052563134e-25,0.0015689892306349588,20.700682341180016,0.96561439723668,301.3486860773628,0.2950895312628508,356.1388519503546,1184.6940619682719,7.006635390191162,9.715739581411178,0.0006188607466437023,3.2098773349954346,-0.39512966508604586,0.9955153739045535
0.04557291666468868,0.09505208332920781,0.09288194444041312,0.14756944443803954,0.21874999999050565,0.14496527777148588,0.0655381944415999,0.036024305553992005,0.031684027776402605,0.12196180555026208,0.000984475352326181,8.821998779051926e-10,8.933528713056669e-13,1.1341975735614545e-12,9.439589138819977e-25,-2.998939383330028e-17,6.421650647821001e-25,0.0007351740900814008,79.0310283687943,0.953694429349139,858.9952871299374,0.17205866072574263,318.5816640259544,3356.9501201509447,7.696724712857337,10.797298548789843,0.0003251420329116791,4.074943477036847,-0.4078293279223019,0.9979140878314467
0.030381944443125787,0.0742187499967787,0.10633680555094024,0.16927083332598652,0.2621527777663996,0.15972222221528984,0.05468749999762641,0.036024305553992005,0.01822916666587547,0.08897569444058266,0.0009895214963622902,4.026310216695286e-09,1.8889948496132942e-11,4.414400321937549e-12,5.0798194556911094e-24,3.5154559509419045e-18,-3.998959326855767e-23,0.00046875409329182255,226.51654689150442,0.9518664794458568,2359.5348342572534,0.14272482104607373,325.3619143277501,9211.622790137495,8.335351248141869,11.321160405885994,0.00023651454990375096,4.5058445918664445,-0.47977144127408694,0.999593650500614
0.05295138888659066,0.07638888888557341,0.08116319444092174,0.16015624999304878,0.22743055554568445,0.1375868055495839,0.06119791666401051,0.036892361109509886,0.029079861109848965,0.13715277777182497,0.0009249638750481415,2.9355440060309974e-09,1.9881482044078063e-12,4.283987619037876e-12,-8.598653261185327e-24,-4.405591869174707e-17,-9.076097308108941e-24,0.00041125428353649897,390.1853426324128,0.9367519066207594,3094.856239041118,0.11504087060750612,348.6672914780444,11989.23961353207,8.401463351651017,11.487528155512742,0.0001638503370207615,5.007509542362358,-0.47036055678036304,0.9995670941504498
